transcript_id	gene_id
YBL029W_mRNA	YBL029W
YBL036C_mRNA	YBL036C
YBL039C-A_mRNA	YBL039C-A
YBL039W-B_mRNA	YBL039W-B
YBL044W_mRNA	YBL044W
YBL053W_mRNA	YBL053W
YBL055C_mRNA	YBL055C
YBL059W_mRNA	YBL059W
YBL059W_pre-mRNA	YBL059W
YBL062W_mRNA	YBL062W
YBL065W_mRNA	YBL065W
YBL068W-A_mRNA	YBL068W-A
YBL070C_mRNA	YBL070C
YBL071C_mRNA	YBL071C
YBL071C-B_mRNA	YBL071C-B
YBL073W_mRNA	YBL073W
YBL077W_mRNA	YBL077W
YBL081W_mRNA	YBL081W
YBL083C_mRNA	YBL083C
YBL086C_mRNA	YBL086C
YBL094C_mRNA	YBL094C
YBL095W_mRNA	YBL095W
YBL096C_mRNA	YBL096C
YBL100C_mRNA	YBL100C
YBL100W-B_pre-mRNA	YBL100W-B
YBL100W-C_mRNA	YBL100W-C
YBL107W-A_mRNA	YBL107W-A
YBL108W_mRNA	YBL108W
YBL109W_mRNA	YBL109W
YBL111C_mRNA	YBL111C
YBL111C_pre-mRNA	YBL111C
YBL112C_mRNA	YBL112C
YBL113C_mRNA	YBL113C
YBL113W-A_mRNA	YBL113W-A
YBR216C_mRNA	YBP1
YGL060W_mRNA	YBP2
YBR012C_mRNA	YBR012C
YBR012W-B_pre-mRNA	YBR012W-B
YBR013C_mRNA	YBR013C
YBR016W_mRNA	YBR016W
YBR027C_mRNA	YBR027C
YBR032W_mRNA	YBR032W
YBR051W_mRNA	YBR051W
YBR053C_mRNA	YBR053C
YBR056C-B_mRNA	YBR056C-B
YBR056W_mRNA	YBR056W
YBR056W-A_mRNA	YBR056W-A
YBR062C_mRNA	YBR062C
YBR062C_pre-mRNA	YBR062C
YBR063C_mRNA	YBR063C
YBR064W_mRNA	YBR064W
YBR071W_mRNA	YBR071W
YBR072C-A_mRNA	YBR072C-A
YBR076C-A_mRNA	YBR076C-A
YBR085C-A_mRNA	YBR085C-A
YBR089W_mRNA	YBR089W
YBR090C_mRNA	YBR090C
YBR090C_pre-mRNA	YBR090C
YBR096W_mRNA	YBR096W
YBR099C_mRNA	YBR099C
YBR103C-A_mRNA	YBR103C-A
YBR109W-A_mRNA	YBR109W-A
YBR113W_mRNA	YBR113W
YBR116C_mRNA	YBR116C
YBR121C-A_mRNA	YBR121C-A
YBR124W_mRNA	YBR124W
YBR126W-A_mRNA	YBR126W-A
YBR126W-B_mRNA	YBR126W-B
YBR131C-A_mRNA	YBR131C-A
YBR134W_mRNA	YBR134W
YBR137W_mRNA	YBR137W
YBR138C_mRNA	YBR138C
YBR139W_mRNA	YBR139W
YBR141W-A_mRNA	YBR141W-A
YBR144C_mRNA	YBR144C
YBR174C_mRNA	YBR174C
YBR178W_mRNA	YBR178W
YBR182C-A_mRNA	YBR182C-A
YBR184W_mRNA	YBR184W
YBR190W_mRNA	YBR190W
YBR191W-A_mRNA	YBR191W-A
YBR196C-A_mRNA	YBR196C-A
YBR196C-B_mRNA	YBR196C-B
YBR197C_mRNA	YBR197C
YBR200W-A_mRNA	YBR200W-A
YBR201C-A_mRNA	YBR201C-A
YBR206W_mRNA	YBR206W
YBR209W_mRNA	YBR209W
YBR219C_mRNA	YBR219C
YBR219C_pre-mRNA	YBR219C
YBR220C_mRNA	YBR220C
YBR221W-A_mRNA	YBR221W-A
YBR223W-A_mRNA	YBR223W-A
YBR224W_mRNA	YBR224W
YBR225W_mRNA	YBR225W
YBR226C_mRNA	YBR226C
YBR230W-A_mRNA	YBR230W-A
YBR232C_mRNA	YBR232C
YBR238C_mRNA	YBR238C
YBR241C_mRNA	YBR241C
YBR242W_mRNA	YBR242W
YBR255C-A_mRNA	YBR255C-A
YBR255C-A_pre-mRNA	YBR255C-A
YBR259W_mRNA	YBR259W
YBR277C_mRNA	YBR277C
YBR284W_mRNA	YBR284W
YBR285W_mRNA	YBR285W
YBR287W_mRNA	YBR287W
YBR292C_mRNA	YBR292C
YBR296C-A_mRNA	YBR296C-A
YBR298C-A_mRNA	YBR298C-A
YBR300C_mRNA	YBR300C
YLL048C_mRNA	YBT1
YDR135C_mRNA	YCF1
YDR325W_mRNA	YCG1
YGR203W_mRNA	YCH1
YHR135C_mRNA	YCK1
YNL154C_mRNA	YCK2
YER123W_mRNA	YCK3
YCL001W-A_mRNA	YCL001W-A
YCL001W-B_mRNA	YCL001W-B
YCL002C_mRNA	YCL002C
YCL002C_pre-mRNA	YCL002C
YCL007C_mRNA	YCL007C
YCL012C_mRNA	YCL012C
YCL012C_pre-mRNA	YCL012C
YCL019W_pre-mRNA	YCL019W
YCL021W-A_mRNA	YCL021W-A
YCL022C_mRNA	YCL022C
YCL023C_mRNA	YCL023C
YCL041C_mRNA	YCL041C
YCL042W_mRNA	YCL042W
YCL046W_mRNA	YCL046W
YCL048W-A_mRNA	YCL048W-A
YCL049C_mRNA	YCL049C
YCL065W_mRNA	YCL065W
YCL068C_mRNA	YCL068C
YCL074W_mRNA	YCL074W
YCL075W_mRNA	YCL075W
YCL076W_mRNA	YCL076W
YCR004C_mRNA	YCP4
YCR001W_mRNA	YCR001W
YCR006C_mRNA	YCR006C
YCR007C_mRNA	YCR007C
YCR013C_mRNA	YCR013C
YCR015C_mRNA	YCR015C
YCR016W_mRNA	YCR016W
YCR018C-A_mRNA	YCR018C-A
YCR022C_mRNA	YCR022C
YCR023C_mRNA	YCR023C
YCR024C-B_mRNA	YCR024C-B
YCR025C_mRNA	YCR025C
YCR038W-A_mRNA	YCR038W-A
YCR041W_mRNA	YCR041W
YCR043C_mRNA	YCR043C
YCR045W-A_mRNA	YCR045W-A
YCR047W-A_mRNA	YCR047W-A
YCR049C_mRNA	YCR049C
YCR050C_mRNA	YCR050C
YCR051W_mRNA	YCR051W
YCR061W_mRNA	YCR061W
YCR064C_mRNA	YCR064C
YCR075W-A_mRNA	YCR075W-A
YCR081C-A_mRNA	YCR081C-A
YCR085W_mRNA	YCR085W
YCR087C-A_mRNA	YCR087C-A
YCR087W_mRNA	YCR087W
YCR090C_mRNA	YCR090C
YCR095W-A_mRNA	YCR095W-A
YCR097W-A_mRNA	YCR097W-A
YCR099C_mRNA	YCR099C
YCR100C_mRNA	YCR100C
YCR101C_mRNA	YCR101C
YCR102C_mRNA	YCR102C
YCR102W-A_mRNA	YCR102W-A
YCR108C_mRNA	YCR108C
YLR272C_mRNA	YCS4
YLL055W_mRNA	YCT1
YPL087W_mRNA	YDC1
YNL064C_mRNA	YDJ1
YDL007C-A_mRNA	YDL007C-A
YDL009C_mRNA	YDL009C
YDL011C_mRNA	YDL011C
YDL012C_mRNA	YDL012C
YDL012C_pre-mRNA	YDL012C
YDL016C_mRNA	YDL016C
YDL022C-A_mRNA	YDL022C-A
YDL023C_mRNA	YDL023C
YDL025W-A_mRNA	YDL025W-A
YDL026W_mRNA	YDL026W
YDL027C_mRNA	YDL027C
YDL032W_mRNA	YDL032W
YDL034W_mRNA	YDL034W
YDL041W_mRNA	YDL041W
YDL050C_mRNA	YDL050C
YDL057W_mRNA	YDL057W
YDL062W_mRNA	YDL062W
YDL068W_mRNA	YDL068W
YDL071C_mRNA	YDL071C
YDL073W_mRNA	YDL073W
YDL085C-A_mRNA	YDL085C-A
YDL086C-A_mRNA	YDL086C-A
YDL086W_mRNA	YDL086W
YDL094C_mRNA	YDL094C
YDL109C_mRNA	YDL109C
YDL114W_mRNA	YDL114W
YDL114W-A_mRNA	YDL114W-A
YDL118W_mRNA	YDL118W
YDL119C_mRNA	YDL119C
YDL121C_mRNA	YDL121C
YDL124W_mRNA	YDL124W
YDL129W_mRNA	YDL129W
YDL144C_mRNA	YDL144C
YDL152W_mRNA	YDL152W
YDL157C_mRNA	YDL157C
YDL158C_mRNA	YDL158C
YDL159C-B_mRNA	YDL159C-B
YDL159W-A_mRNA	YDL159W-A
YDL162C_mRNA	YDL162C
YDL163W_mRNA	YDL163W
YDL172C_mRNA	YDL172C
YDL176W_mRNA	YDL176W
YDL177C_mRNA	YDL177C
YDL180W_mRNA	YDL180W
YDL183C_mRNA	YDL183C
YDL185C-A_mRNA	YDL185C-A
YDL186W_mRNA	YDL186W
YDL187C_mRNA	YDL187C
YDL196W_mRNA	YDL196W
YDL199C_mRNA	YDL199C
YDL206W_mRNA	YDL206W
YDL211C_mRNA	YDL211C
YDL218W_mRNA	YDL218W
YDL221W_mRNA	YDL221W
YDL228C_mRNA	YDL228C
YDL240C-A_mRNA	YDL240C-A
YDL241W_mRNA	YDL241W
YDL242W_mRNA	YDL242W
YDL247W-A_mRNA	YDL247W-A
YDR003W-A_mRNA	YDR003W-A
YDR008C_mRNA	YDR008C
YDR010C_mRNA	YDR010C
YDR015C_mRNA	YDR015C
YDR018C_mRNA	YDR018C
YDR029W_mRNA	YDR029W
YDR034C-A_mRNA	YDR034C-A
YDR034C-D_pre-mRNA	YDR034C-D
YDR034W-B_mRNA	YDR034W-B
YDR042C_mRNA	YDR042C
YDR048C_mRNA	YDR048C
YDR053W_mRNA	YDR053W
YDR056C_mRNA	YDR056C
YDR061W_mRNA	YDR061W
YDR089W_mRNA	YDR089W
YDR090C_mRNA	YDR090C
YDR094W_mRNA	YDR094W
YDR095C_mRNA	YDR095C
YDR098C-B_pre-mRNA	YDR098C-B
YDR102C_mRNA	YDR102C
YDR109C_mRNA	YDR109C
YDR114C_mRNA	YDR114C
YDR115W_mRNA	YDR115W
YDR118W-A_mRNA	YDR118W-A
YDR124W_mRNA	YDR124W
YDR131C_mRNA	YDR131C
YDR132C_mRNA	YDR132C
YDR133C_mRNA	YDR133C
YDR134C	YDR134C
YDR149C_mRNA	YDR149C
YDR154C_mRNA	YDR154C
YDR157W_mRNA	YDR157W
YDR161W_mRNA	YDR161W
YDR169C-A_mRNA	YDR169C-A
YDR170W-A_mRNA	YDR170W-A
YDR179W-A_mRNA	YDR179W-A
YDR182W-A_mRNA	YDR182W-A
YDR183C-A_mRNA	YDR183C-A
YDR186C_mRNA	YDR186C
YDR187C_mRNA	YDR187C
YDR193W_mRNA	YDR193W
YDR194W-A_mRNA	YDR194W-A
YDR199W_mRNA	YDR199W
YDR203W_mRNA	YDR203W
YDR209C_mRNA	YDR209C
YDR210C-D_pre-mRNA	YDR210C-D
YDR210W_mRNA	YDR210W
YDR210W-B_pre-mRNA	YDR210W-B
YDR215C_mRNA	YDR215C
YDR220C_mRNA	YDR220C
YDR222W_mRNA	YDR222W
YDR230W_mRNA	YDR230W
YDR239C_mRNA	YDR239C
YDR246W-A_mRNA	YDR246W-A
YDR248C_mRNA	YDR248C
YDR249C_mRNA	YDR249C
YDR250C_mRNA	YDR250C
YDR261C-D_pre-mRNA	YDR261C-D
YDR261W-B_pre-mRNA	YDR261W-B
YDR262W_mRNA	YDR262W
YDR269C_mRNA	YDR269C
YDR271C_mRNA	YDR271C
YDR274C_mRNA	YDR274C
YDR278C_mRNA	YDR278C
YDR282C_mRNA	YDR282C
YDR286C_mRNA	YDR286C
YDR290W_mRNA	YDR290W
YDR306C_mRNA	YDR306C
YDR316W-B_pre-mRNA	YDR316W-B
YDR320W-B_mRNA	YDR320W-B
YDR327W_mRNA	YDR327W
YDR336W_mRNA	YDR336W
YDR338C_mRNA	YDR338C
YDR340W_mRNA	YDR340W
YDR341C_mRNA	YDR341C
YDR344C_mRNA	YDR344C
YDR354C-A_mRNA	YDR354C-A
YDR355C_mRNA	YDR355C
YDR365W-B_pre-mRNA	YDR365W-B
YDR366C_mRNA	YDR366C
YDR371C-A_mRNA	YDR371C-A
YDR381C-A_mRNA	YDR381C-A
YDR381C-A_pre-mRNA	YDR381C-A
YDR387C_mRNA	YDR387C
YDR391C_mRNA	YDR391C
YDR396W_mRNA	YDR396W
YDR401W_mRNA	YDR401W
YDR406W-A_mRNA	YDR406W-A
YDR413C_mRNA	YDR413C
YDR415C_mRNA	YDR415C
YDR417C_mRNA	YDR417C
YDR426C_mRNA	YDR426C
YDR431W_mRNA	YDR431W
YDR433W_mRNA	YDR433W
YDR442W_mRNA	YDR442W
YDR444W_mRNA	YDR444W
YDR445C_mRNA	YDR445C
YDR455C_mRNA	YDR455C
YDR461C-A_mRNA	YDR461C-A
YDR464C-A_mRNA	YDR464C-A
YDR467C_mRNA	YDR467C
YDR476C_mRNA	YDR476C
YDR491C_mRNA	YDR491C
YDR509W_mRNA	YDR509W
YDR510C-A_mRNA	YDR510C-A
YDR514C_mRNA	YDR514C
YDR521W_mRNA	YDR521W
YDR524C-A_mRNA	YDR524C-A
YDR524C-B_mRNA	YDR524C-B
YDR524W-C_mRNA	YDR524W-C
YDR526C_mRNA	YDR526C
YDR535C_mRNA	YDR535C
YDR535C_pre-mRNA	YDR535C
YDR537C_mRNA	YDR537C
YDR541C_mRNA	YDR541C
YDR543C_mRNA	YDR543C
YDR544C_mRNA	YDR544C
YDR545C-A_mRNA	YDR545C-A
YEL004W_mRNA	YEA4
YEL006W_mRNA	YEA6
YEL041W_mRNA	YEF1
YLR249W_mRNA	YEF3
YLL012W_mRNA	YEH1
YLR020C_mRNA	YEH2
YEL008C-A_mRNA	YEL008C-A
YEL008W_mRNA	YEL008W
YEL009C-A_mRNA	YEL009C-A
YEL010W_mRNA	YEL010W
YEL014C_mRNA	YEL014C
YEL018C-A_mRNA	YEL018C-A
YEL020C_mRNA	YEL020C
YEL020C-B_mRNA	YEL020C-B
YEL023C_mRNA	YEL023C
YEL025C_mRNA	YEL025C
YEL028W_mRNA	YEL028W
YEL030C-A_mRNA	YEL030C-A
YEL032C-A_mRNA	YEL032C-A
YEL034C-A_mRNA	YEL034C-A
YEL043W_mRNA	YEL043W
YEL045C_mRNA	YEL045C
YEL050W-A_mRNA	YEL050W-A
YEL053W-A_mRNA	YEL053W-A
YEL057C_mRNA	YEL057C
YEL067C_mRNA	YEL067C
YEL068C_mRNA	YEL068C
YEL073C_mRNA	YEL073C
YEL074W_mRNA	YEL074W
YEL075C_mRNA	YEL075C
YEL075W-A_mRNA	YEL075W-A
YEL076C_mRNA	YEL076C
YEL076C-A_mRNA	YEL076C-A
YEL076C-A_pre-mRNA	YEL076C-A
YEL077C_mRNA	YEL077C
YEL077W-A_mRNA	YEL077W-A
YBL060W_mRNA	YEL1
YER041W_mRNA	YEN1
YER006C-A_mRNA	YER006C-A
YER010C_mRNA	YER010C
YER023C-A_mRNA	YER023C-A
YER034W_mRNA	YER034W
YER038W-A_mRNA	YER038W-A
YER039C-A_mRNA	YER039C-A
YER046W-A_mRNA	YER046W-A
YER053C-A_mRNA	YER053C-A
YER066C-A_mRNA	YER066C-A
YER067C-A_mRNA	YER067C-A
YER068C-A_mRNA	YER068C-A
YER076C_mRNA	YER076C
YER076W-A_mRNA	YER076W-A
YER077C_mRNA	YER077C
YER078W-A_mRNA	YER078W-A
YER079C-A_mRNA	YER079C-A
YER079W_mRNA	YER079W
YER084W_mRNA	YER084W
YER084W-A_mRNA	YER084W-A
YER085C_mRNA	YER085C
YER087C-A_mRNA	YER087C-A
YER088C-A_mRNA	YER088C-A
YER088W-B_mRNA	YER088W-B
YER090C-A_mRNA	YER090C-A
YER091C-A_mRNA	YER091C-A
YER097W_mRNA	YER097W
YER107W-A_mRNA	YER107W-A
YER109C	YER109C
YER119C-A_mRNA	YER119C-A
YER121W_mRNA	YER121W
YER133W-A_mRNA	YER133W-A
YER134C_mRNA	YER134C
YER135C_mRNA	YER135C
YER137C_mRNA	YER137C
YER137W-A_mRNA	YER137W-A
YER138C_pre-mRNA	YER138C
YER138W-A_mRNA	YER138W-A
YER145C-A_mRNA	YER145C-A
YER147C-A_mRNA	YER147C-A
YER148W-A_mRNA	YER148W-A
YER152C_mRNA	YER152C
YER152W-A_mRNA	YER152W-A
YER156C_mRNA	YER156C
YER158C_mRNA	YER158C
YER158W-A_mRNA	YER158W-A
YER160C_pre-mRNA	YER160C
YER165C-A_mRNA	YER165C-A
YER172C-A_mRNA	YER172C-A
YER175W-A_mRNA	YER175W-A
YER181C_mRNA	YER181C
YER186C_mRNA	YER186C
YER187W_mRNA	YER187W
YER188C-A_mRNA	YER188C-A
YER188W_mRNA	YER188W
YER189W_mRNA	YER189W
YER190C-A_mRNA	YER190C-A
YER190C-B_mRNA	YER190C-B
YKL065C_mRNA	YET1
YMR040W_mRNA	YET2
YDL072C_mRNA	YET3
YDL120W_mRNA	YFH1
YFR007W_mRNA	YFH7
YFL002W-A_pre-mRNA	YFL002W-A
YFL012W_mRNA	YFL012W
YFL012W-A_mRNA	YFL012W-A
YFL013W-A_mRNA	YFL013W-A
YFL015C_mRNA	YFL015C
YFL015W-A_mRNA	YFL015W-A
YFL019C_mRNA	YFL019C
YFL021C-A_mRNA	YFL021C-A
YFL031C-A_mRNA	YFL031C-A
YFL032W_mRNA	YFL032W
YFL034W_mRNA	YFL034W
YFL040W_mRNA	YFL040W
YFL041W-A_mRNA	YFL041W-A
YFL042C_mRNA	YFL042C
YFL051C_mRNA	YFL051C
YFL052W_mRNA	YFL052W
YFL054C_mRNA	YFL054C
YFL056C_mRNA	YFL056C
YFL063W_mRNA	YFL063W
YFL064C_mRNA	YFL064C
YFL065C_mRNA	YFL065C
YFL066C_mRNA	YFL066C
YFL067W_mRNA	YFL067W
YFL068W_mRNA	YFL068W
YFR006W_mRNA	YFR006W
YFR009W-A_mRNA	YFR009W-A
YFR010W-A_mRNA	YFR010W-A
YFR012W-A_mRNA	YFR012W-A
YFR016C_mRNA	YFR016C
YFR018C_mRNA	YFR018C
YFR020W_mRNA	YFR020W
YFR032C-B_mRNA	YFR032C-B
YFR034W-A_mRNA	YFR034W-A
YFR035C_mRNA	YFR035C
YFR036W-A_mRNA	YFR036W-A
YFR045W_mRNA	YFR045W
YFR045W_pre-mRNA	YFR045W
YFR052C-A_mRNA	YFR052C-A
YFR054C_mRNA	YFR054C
YFR056C_mRNA	YFR056C
YFR057W_mRNA	YFR057W
YDR319C_mRNA	YFT2
YOL128C_mRNA	YGK3
YGL006W-A_mRNA	YGL006W-A
YGL007C-A_mRNA	YGL007C-A
YGL014C-A_mRNA	YGL014C-A
YGL015C_mRNA	YGL015C
YGL024W_mRNA	YGL024W
YGL034C_mRNA	YGL034C
YGL036W_mRNA	YGL036W
YGL039W_mRNA	YGL039W
YGL041C_mRNA	YGL041C
YGL041C-B_mRNA	YGL041C-B
YGL041W-A_mRNA	YGL041W-A
YGL042C_mRNA	YGL042C
YGL052W_mRNA	YGL052W
YGL063C-A_mRNA	YGL063C-A
YGL069C_mRNA	YGL069C
YGL072C_mRNA	YGL072C
YGL074C_mRNA	YGL074C
YGL081W_mRNA	YGL081W
YGL082W_mRNA	YGL082W
YGL088W_mRNA	YGL088W
YGL101W_mRNA	YGL101W
YGL102C_mRNA	YGL102C
YGL108C_mRNA	YGL108C
YGL109W_mRNA	YGL109W
YGL114W_mRNA	YGL114W
YGL117W_mRNA	YGL117W
YGL118C_mRNA	YGL118C
YGL123C-A_mRNA	YGL123C-A
YGL132W_mRNA	YGL132W
YGL138C_mRNA	YGL138C
YGL140C_mRNA	YGL140C
YGL149W_mRNA	YGL149W
YGL152C_mRNA	YGL152C
YGL159W_mRNA	YGL159W
YGL165C_mRNA	YGL165C
YGL176C_mRNA	YGL176C
YGL177W_mRNA	YGL177W
YGL182C_mRNA	YGL182C
YGL185C_mRNA	YGL185C
YGL188C_mRNA	YGL188C
YGL188C-A_mRNA	YGL188C-A
YGL193C_mRNA	YGL193C
YGL194C-A_mRNA	YGL194C-A
YGL199C_mRNA	YGL199C
YGL204C_mRNA	YGL204C
YGL214W_mRNA	YGL214W
YGL217C_mRNA	YGL217C
YGL218W_mRNA	YGL218W
YGL230C_mRNA	YGL230C
YGL235W_mRNA	YGL235W
YGL239C_mRNA	YGL239C
YGL242C_mRNA	YGL242C
YGL258W-A_mRNA	YGL258W-A
YGL260W_mRNA	YGL260W
YGL262W_mRNA	YGL262W
YNL160W_mRNA	YGP1
YGR011W_mRNA	YGR011W
YGR012W_mRNA	YGR012W
YGR015C_mRNA	YGR015C
YGR016W_mRNA	YGR016W
YGR017W_mRNA	YGR017W
YGR018C_mRNA	YGR018C
YGR021W_mRNA	YGR021W
YGR022C_mRNA	YGR022C
YGR025W_mRNA	YGR025W
YGR026W_mRNA	YGR026W
YGR027W-B_pre-mRNA	YGR027W-B
YGR035C_mRNA	YGR035C
YGR035W-A_mRNA	YGR035W-A
YGR038C-B_pre-mRNA	YGR038C-B
YGR039W_mRNA	YGR039W
YGR042W_mRNA	YGR042W
YGR045C_mRNA	YGR045C
YGR050C_mRNA	YGR050C
YGR051C_mRNA	YGR051C
YGR053C_mRNA	YGR053C
YGR054W_mRNA	YGR054W
YGR064W_mRNA	YGR064W
YGR066C_mRNA	YGR066C
YGR067C_mRNA	YGR067C
YGR068W-A_mRNA	YGR068W-A
YGR069W_mRNA	YGR069W
YGR073C_mRNA	YGR073C
YGR079W_mRNA	YGR079W
YGR107W_mRNA	YGR107W
YGR109W-B_pre-mRNA	YGR109W-B
YGR111W_mRNA	YGR111W
YGR114C_mRNA	YGR114C
YGR115C_mRNA	YGR115C
YGR117C_mRNA	YGR117C
YGR121W-A_mRNA	YGR121W-A
YGR122C-A_mRNA	YGR122C-A
YGR122W_mRNA	YGR122W
YGR125W_mRNA	YGR125W
YGR126W_mRNA	YGR126W
YGR127W_mRNA	YGR127W
YGR130C_mRNA	YGR130C
YGR137W_mRNA	YGR137W
YGR139W_mRNA	YGR139W
YGR146C-A_mRNA	YGR146C-A
YGR149W_mRNA	YGR149W
YGR151C_mRNA	YGR151C
YGR153W_mRNA	YGR153W
YGR160W_mRNA	YGR160W
YGR161C-D_pre-mRNA	YGR161C-D
YGR161W-B_pre-mRNA	YGR161W-B
YGR161W-C_mRNA	YGR161W-C
YGR164W_mRNA	YGR164W
YGR168C_mRNA	YGR168C
YGR174W-A_mRNA	YGR174W-A
YGR176W_mRNA	YGR176W
YGR182C_mRNA	YGR182C
YGR190C_mRNA	YGR190C
YGR201C_mRNA	YGR201C
YGR204C-A_mRNA	YGR204C-A
YGR210C_mRNA	YGR210C
YGR219W_mRNA	YGR219W
YGR226C_mRNA	YGR226C
YGR228W_mRNA	YGR228W
YGR237C_mRNA	YGR237C
YGR240C-A_mRNA	YGR240C-A
YGR242W_mRNA	YGR242W
YGR250C_mRNA	YGR250C
YGR259C_mRNA	YGR259C
YGR265W_mRNA	YGR265W
YGR266W_mRNA	YGR266W
YGR269W_mRNA	YGR269W
YGR270C-A_mRNA	YGR270C-A
YGR273C_mRNA	YGR273C
YGR283C_mRNA	YGR283C
YGR290W_mRNA	YGR290W
YGR291C_mRNA	YGR291C
YGR293C_mRNA	YGR293C
YGR296C-A_mRNA	YGR296C-A
YGR296C-B_mRNA	YGR296C-B
YGR234W_mRNA	YHB1
YLR298C_mRNA	YHC1
YJL059W_mRNA	YHC3
YHR029C_mRNA	YHI9
YHR048W_mRNA	YHK8
YHL002C-A_mRNA	YHL002C-A
YHL005C_mRNA	YHL005C
YHL006W-A_mRNA	YHL006W-A
YHL008C_mRNA	YHL008C
YHL009W-B_pre-mRNA	YHL009W-B
YHL012W_mRNA	YHL012W
YHL015W-A_mRNA	YHL015W-A
YHL017W_mRNA	YHL017W
YHL018W_mRNA	YHL018W
YHL019W-A_mRNA	YHL019W-A
YHL026C_mRNA	YHL026C
YHL030W-A_mRNA	YHL030W-A
YHL034W-A_mRNA	YHL034W-A
YHL037C_mRNA	YHL037C
YHL041W_mRNA	YHL041W
YHL042W_mRNA	YHL042W
YHL044W_mRNA	YHL044W
YHL045W_mRNA	YHL045W
YHL046W-A_mRNA	YHL046W-A
YHL048C-A_mRNA	YHL048C-A
YHL049C_mRNA	YHL049C
YHL050C_mRNA	YHL050C
YHL050C_pre-mRNA	YHL050C
YHL050W-A_mRNA	YHL050W-A
YMR241W_mRNA	YHM2
YDR451C_mRNA	YHP1
YHR007C-A_mRNA	YHR007C-A
YHR020W_mRNA	YHR020W
YHR022C_mRNA	YHR022C
YHR022C-A_mRNA	YHR022C-A
YHR028W-A_mRNA	YHR028W-A
YHR032C-A_mRNA	YHR032C-A
YHR032W-A_mRNA	YHR032W-A
YHR033W_mRNA	YHR033W
YHR045W_mRNA	YHR045W
YHR049C-A_mRNA	YHR049C-A
YHR050W-A_mRNA	YHR050W-A
YHR052W-A_mRNA	YHR052W-A
YHR054C_mRNA	YHR054C
YHR054W-A_mRNA	YHR054W-A
YHR056W-A_mRNA	YHR056W-A
YHR063W-A_mRNA	YHR063W-A
YHR069C-A_mRNA	YHR069C-A
YHR070C-A_mRNA	YHR070C-A
YHR071C-A_mRNA	YHR071C-A
YHR073C-B_mRNA	YHR073C-B
YHR073W-A_mRNA	YHR073W-A
YHR078W_mRNA	YHR078W
YHR080C_mRNA	YHR080C
YHR086W-A_mRNA	YHR086W-A
YHR095W_mRNA	YHR095W
YHR097C_mRNA	YHR097C
YHR097C_pre-mRNA	YHR097C
YHR112C_mRNA	YHR112C
YHR125W_mRNA	YHR125W
YHR127W_mRNA	YHR127W
YHR130C_mRNA	YHR130C
YHR131C_mRNA	YHR131C
YHR131W-A_mRNA	YHR131W-A
YHR137C-A_mRNA	YHR137C-A
YHR138C_mRNA	YHR138C
YHR139C-A_mRNA	YHR139C-A
YHR140W_mRNA	YHR140W
YHR145C_mRNA	YHR145C
YHR165W-A_mRNA	YHR165W-A
YHR173C_mRNA	YHR173C
YHR175W-A_mRNA	YHR175W-A
YHR177W_mRNA	YHR177W
YHR180C-B_mRNA	YHR180C-B
YHR180W_mRNA	YHR180W
YHR180W-A_mRNA	YHR180W-A
YHR182C-A_mRNA	YHR182C-A
YHR182W_mRNA	YHR182W
YHR193C-A_mRNA	YHR193C-A
YHR202W_mRNA	YHR202W
YHR210C_mRNA	YHR210C
YHR212C_mRNA	YHR212C
YHR212W-A_mRNA	YHR212W-A
YHR213W_mRNA	YHR213W
YHR213W-A_mRNA	YHR213W-A
YHR213W-B_mRNA	YHR213W-B
YHR214C-B_pre-mRNA	YHR214C-B
YHR214C-D_mRNA	YHR214C-D
YHR214C-E_mRNA	YHR214C-E
YHR214W_mRNA	YHR214W
YHR214W-A_mRNA	YHR214W-A
YHR217C_mRNA	YHR217C
YHR218W_mRNA	YHR218W
YHR218W_pre-mRNA	YHR218W
YHR218W-A_mRNA	YHR218W-A
YHR219C-A_mRNA	YHR219C-A
YHR219W_mRNA	YHR219W
YIL006W_mRNA	YIA6
YNL263C_mRNA	YIF1
YPL201C_mRNA	YIG1
YCR059C_mRNA	YIH1
YIL001W_mRNA	YIL001W
YIL002W-A_mRNA	YIL002W-A
YIL012W_mRNA	YIL012W
YIL014C-A_mRNA	YIL014C-A
YIL020C-A_mRNA	YIL020C-A
YIL021C-A_mRNA	YIL021C-A
YIL024C_mRNA	YIL024C
YIL025C_mRNA	YIL025C
YIL028W_mRNA	YIL028W
YIL029C_mRNA	YIL029C
YIL029W-A_mRNA	YIL029W-A
YIL030W-A_mRNA	YIL030W-A
YIL032C_mRNA	YIL032C
YIL046W-A_mRNA	YIL046W-A
YIL047C-A_mRNA	YIL047C-A
YIL054W_mRNA	YIL054W
YIL055C_mRNA	YIL055C
YIL058W_mRNA	YIL058W
YIL059C_mRNA	YIL059C
YIL060W_mRNA	YIL060W
YIL066W-A_mRNA	YIL066W-A
YIL067C_mRNA	YIL067C
YIL068W-A_mRNA	YIL068W-A
YIL071W-A_mRNA	YIL071W-A
YIL077C_mRNA	YIL077C
YIL082W_mRNA	YIL082W
YIL082W-A_pre-mRNA	YIL082W-A
YIL086C_mRNA	YIL086C
YIL089W_mRNA	YIL089W
YIL092W_mRNA	YIL092W
YIL100C-A_mRNA	YIL100C-A
YIL100W_mRNA	YIL100W
YIL102C_mRNA	YIL102C
